55.69007248273103;37.34855525905164
55.689884;37.3486286
55.689726799999995;37.3487037
55.6895461;37.3487978
55.6895461;37.3487978
55.689496899999995;37.34882399999999
55.689496899999995;37.34882399999999
55.689405747498334;37.34888943100084
55.689246;37.349004099999995
55.68897689999999;37.3492509
55.688813599999996;37.3494065
55.68878700476456;37.34943922294473
55.6886261;37.3496372
55.6884719;37.3498517
55.6883358;37.350055600000005
55.68823060483566;37.350236282247025
55.688145299999995;37.35038279999999
55.687973;37.350699299999995
55.68767528338821;37.35121358544588
55.68762520000001;37.351300099999996
55.687356099999995;37.351723899999996
55.6872033;37.351901
55.6872033;37.351901
55.68712847734061;37.351662410970576
55.6871217;37.3516408
55.6870884;37.3514852
55.68706119999999;37.3513269
55.6870386;37.351158
55.68703488888532;37.35110205680116
55.687026499999995;37.350975600000005
55.687021900000005;37.3508039
55.6870234;37.3506108
55.687031;37.3504686
55.68705059999999;37.350262099999995
55.687079399999995;37.3500636
55.68711734264982;37.349892841108876
55.6871837;37.3495942
55.68722940000001;37.3494105
55.68722940000001;37.3494105
55.687315085871205;37.349065720897634
55.6873304;37.349004099999995
55.68738630000001;37.3488325
55.6874332;37.3487011
55.6874876;37.348575
55.687542;37.348478400000005
55.687667499999996;37.3482826
55.687797599999996;37.34807070000001
55.687874263902955;37.34795166944048
55.6879306;37.3478642
55.687976;37.347759599999996
55.6880168;37.34763890000001
55.688042499999995;37.347531599999996
55.6880474;37.3475016
55.6880474;37.3475016
55.688051780899976;37.34747475223714
55.6880622;37.34741089999999
55.6880758;37.347295599999995
55.6880894;37.3471051
55.688094126671224;37.347012182600054
55.68810140000001;37.34686919999999
55.68810140000001;37.34686919999999
55.6880251;37.3467974
55.687979899999995;37.3466741
55.6879671951825;37.34659035777505
55.68787096207438;37.345956063171904
