55.69003200134956;37.348571010916025
55.689884;37.3486286
55.689726799999995;37.3487037
55.689596541051316;37.348771532781214
55.6895461;37.3487978
55.6895461;37.3487978
55.689496899999995;37.34882399999999
55.689496899999995;37.34882399999999
55.689246;37.349004099999995
55.68897689999999;37.3492509
55.68883780943872;37.34938343219026
55.688813599999996;37.3494065
55.6886261;37.3496372
55.6884719;37.3498517
55.6883358;37.350055600000005
55.68832898785377;37.350067300522966
55.688145299999995;37.35038279999999
55.687973;37.350699299999995
55.687762836158505;37.35106234511535
55.68762520000001;37.351300099999996
55.687356099999995;37.351723899999996
55.68728847398801;37.35180228087942
55.6872033;37.351901
55.6872033;37.351901
55.6870809;37.3520404
55.6869115;37.35217989999999
55.6867482;37.352271099999996
55.6865456;37.3523462
55.686346099999994;37.3523837
55.68632161208746;37.352384649964904
55.686206899999995;37.352389099999996
55.6860043;37.352373
55.68585517758641;37.352335212906816
55.68583499999999;37.352330099999996
55.685770245395126;37.35230660148012
55.6857019;37.3522818
55.6851807;37.351957399999996
55.6851807;37.351957399999996
55.6851123;37.352255
55.6851123;37.352255
55.6853617;37.3524374
55.6856354;37.35261440000001
55.685762399999994;37.35267879999999
55.685762399999994;37.35267879999999
55.685747299999996;37.35294700000001
55.6857322;37.353268899999996
55.6857291;37.3536819
55.6857382;37.35415400000001
55.685750299999995;37.3544008
55.68577420795507;37.3545625553025
55.6857836;37.3546261
55.68583539999999;37.3548567
55.68583539999999;37.3548567
55.68600342890633;37.3550143739757
55.686211899999996;37.35520999999999
55.686346500000006;37.3553144
55.6864843;37.355395099999996
55.686638599999995;37.355458600000006
55.68670398802766;37.355483706959554
55.6869131;37.355564
55.6869131;37.355564
55.6869904;37.355590299999996
55.68727839703568;37.355678672744304
55.6874033;37.355717
55.68758968491995;37.35578104418999
55.68766507620287;37.355806949754566
55.6879382;37.3559008
55.688178;37.355974700000004
55.688178;37.355974700000004
55.688273099999996;37.35574450000001
55.6883122;37.3556586
55.6883411;37.355557999999995
55.6883754;37.3553108
55.688412799999995;37.3545668
55.6884004;37.354454499999996
55.6883207;37.354323
55.688227299999994;37.3542825
55.68779021084085;37.35437570796705
55.68776653984342;37.35438075567715
